doi,pmcid,ncbi_pdf_url,alt_pdf_url
https://doi.org/10.1128/genomeA.00490-17,PMC5465626,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5465626/pdf/,
https://doi.org/10.1371/journal.pone.0187283,PMC5683629,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5683629/pdf/,
https://doi.org/10.1016/j.fochx.2022.100339,PMC9133768,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9133768/pdf/,
https://doi.org/10.3389/fimmu.2022.1022401,PMC9720295,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9720295/pdf/,
https://doi.org/10.3389/fpls.2014.00672,PMC4245004,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4245004/pdf/,
https://doi.org/10.18632/oncotarget.3033,PMC4350361,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4350361/pdf/,
https://doi.org/10.1371/journal.pone.0120875,PMC4373725,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4373725/pdf/,
https://doi.org/10.1128/MRA.00414-21,PMC8248873,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8248873/pdf/,
https://doi.org/10.3389/fmed.2022.842224,PMC8967243,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8967243/pdf/,
https://doi.org/10.3390/ani11010208,PMC7830995,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7830995/pdf/,
https://doi.org/10.1371/journal.pone.0283616,PMC10062589,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10062589/pdf/,
https://doi.org/10.1186/s13287-020-01682-y,PMC7238575,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7238575/pdf/,
https://doi.org/10.7717/peerj.9653,PMC7409806,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7409806/pdf/,
https://doi.org/10.3390/ijms21197402,PMC7582490,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7582490/pdf/,
https://doi.org/10.3390/ph15030369,PMC8955817,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8955817/pdf/,
https://doi.org/10.1038/s42003-023-04561-3,PMC9941102,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9941102/pdf/,
https://doi.org/10.1021/acs.joc.1c02775,PMC8938953,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8938953/pdf/,
https://doi.org/10.3390/biom10060921,PMC7357011,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7357011/pdf/,
https://doi.org/10.1002/jmv.26144,PMC7300443,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7300443/pdf/,
https://doi.org/10.1002/2211-5463.13261,PMC8409305,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8409305/pdf/,
https://doi.org/10.1016/j.tips.2020.07.004,PMC7572790,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7572790/pdf/,
https://doi.org/10.3390/toxins13110792,PMC8620536,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8620536/pdf/,
https://doi.org/10.3389/fimmu.2019.01769,PMC6695567,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6695567/pdf/,
https://doi.org/10.3390/microorganisms9051065,PMC8156433,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8156433/pdf/,
https://doi.org/10.3389/fncel.2016.00247,PMC5078695,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5078695/pdf/,
https://doi.org/10.1016/j.redox.2023.102683,PMC10038789,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10038789/pdf/,
https://doi.org/10.1002/mrm.25531,PMC4452468,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4452468/pdf/,
https://doi.org/10.7554/eLife.43808,PMC6430606,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6430606/pdf/,
https://doi.org/10.1128/mBio.00972-18,PMC6050968,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6050968/pdf/,
https://doi.org/10.7554/eLife.18882,PMC5153248,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5153248/pdf/,
https://doi.org/10.4161/rna.36281,PMC5155352,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5155352/pdf/,
https://doi.org/10.1039/d0ra02637a,PMC9056542,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9056542/pdf/,
https://doi.org/10.1107/s1600536809000087,PMC2968273,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2968273/pdf/,
https://doi.org/10.1136/annrheumdis-2012-203114,PMC4251181,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4251181/pdf/,
https://doi.org/10.3390/toxins8060186,PMC4926152,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4926152/pdf/,
https://doi.org/10.1038/s41598-021-90422-0,PMC8155104,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8155104/pdf/,
https://doi.org/10.1186/1471-2164-9-543,PMC2621206,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2621206/pdf/,
https://doi.org/10.7554/eLife.57849,PMC8096429,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8096429/pdf/,
https://doi.org/10.1038/s41598-020-75199-y,PMC7583246,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7583246/pdf/,
https://doi.org/10.1371/journal.pone.0260380,PMC8631617,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8631617/pdf/,
https://doi.org/10.1371/journal.pone.0014186,PMC2996284,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2996284/pdf/,
https://doi.org/10.1371/journal.pone.0040145,PMC3388072,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3388072/pdf/,
https://doi.org/10.1038/srep05208,PMC4047536,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4047536/pdf/,
https://doi.org/10.3389/fonc.2021.622880,PMC7985253,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7985253/pdf/,
https://doi.org/10.1021/jo801410s,PMC2736357,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2736357/pdf/,
https://doi.org/10.1038/s41598-018-20613-9,PMC5807528,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5807528/pdf/,
https://doi.org/10.1371/journal.pone.0077815,PMC3815218,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3815218/pdf/,
https://doi.org/10.3390/ijms23137241,PMC9266583,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9266583/pdf/,
https://doi.org/10.3389/fgene.2021.631187,PMC8129027,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8129027/pdf/,
https://doi.org/10.1371/journal.pgen.1004925,PMC4363375,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4363375/pdf/,
https://doi.org/10.3390/molecules27082393,PMC9032570,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9032570/pdf/,
https://doi.org/10.1186/s12918-015-0253-0,PMC4696342,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4696342/pdf/,
https://doi.org/10.1186/s12864-015-2081-4,PMC4658755,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4658755/pdf/,
https://doi.org/10.1080/21505594.2021.1972202,PMC8451458,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8451458/pdf/,
https://doi.org/10.3389/fpsyt.2015.00026,PMC4341512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4341512/pdf/,
https://doi.org/10.1038/s41586-020-03126-2,PMC7878433,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7878433/pdf/,
https://doi.org/10.3389/fpls.2011.00035,PMC3355636,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3355636/pdf/,
https://doi.org/10.1371/journal.pone.0236835,PMC7392220,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7392220/pdf/,
https://doi.org/10.5045/br.2018.53.2.138,PMC6021579,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6021579/pdf/,
https://doi.org/10.7717/peerj.12978,PMC8893031,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8893031/pdf/,
https://doi.org/10.1371/journal.pone.0067472,PMC3699628,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3699628/pdf/,
https://doi.org/10.3389/fpls.2022.1077328,PMC9720317,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9720317/pdf/,
https://doi.org/10.3390/ijms17091491,PMC5037769,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5037769/pdf/,
https://doi.org/10.1371/journal.pone.0036775,PMC3353945,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3353945/pdf/,
https://doi.org/10.1371/journal.pone.0023871,PMC3166085,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3166085/pdf/,
https://doi.org/10.1038/sj.bjc.6601685,PMC2409652,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2409652/pdf/,
https://doi.org/10.3390/ijerph17207531,PMC7589067,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7589067/pdf/,
https://doi.org/10.1107/s1600536813003504,PMC3588432,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3588432/pdf/,
https://doi.org/10.1257/jep.22.4.27,PMC2659297,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2659297/pdf/,
https://doi.org/10.1038/s41416-020-0903-x,PMC7374719,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7374719/pdf/,
https://doi.org/10.3897/phytokeys.19.3912,PMC3597001,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3597001/pdf/,
https://doi.org/10.1371/journal.pone.0046048,PMC3459887,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3459887/pdf/,
https://doi.org/10.1371/journal.pone.0026961,PMC3208565,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3208565/pdf/,
https://doi.org/10.1371/journal.ppat.1009971,PMC8523077,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8523077/pdf/,
https://doi.org/10.1186/s13395-016-0100-z,PMC4993004,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4993004/pdf/,
https://doi.org/10.3389/fmicb.2015.00668,PMC4499752,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4499752/pdf/,
https://doi.org/10.3389/fpls.2018.01680,PMC6249382,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6249382/pdf/,
https://doi.org/10.1038/s41467-020-18258-2,PMC7474055,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7474055/pdf/,
https://doi.org/10.1016/j.str.2021.05.011,PMC8507603,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8507603/pdf/,
https://doi.org/10.1186/s12943-022-01676-9,PMC9730579,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9730579/pdf/,
https://doi.org/10.21037/atm-19-4476,PMC7290609,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7290609/pdf/,
https://doi.org/10.3390/antiox11112208,PMC9686680,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9686680/pdf/,
https://doi.org/10.1534/g3.113.008995,PMC3962479,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3962479/pdf/,
https://doi.org/10.1080/22221751.2021.1899054,PMC7971322,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7971322/pdf/,
https://doi.org/10.1016/j.sjbs.2022.103437,PMC9483650,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9483650/pdf/,
https://doi.org/10.1128/MRA.01113-19,PMC6813394,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6813394/pdf/,
https://doi.org/10.1038/s41598-017-17460-5,PMC5719354,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5719354/pdf/,
https://doi.org/10.1186/s12915-018-0498-3,PMC5833115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5833115/pdf/,
https://doi.org/10.1186/1471-2350-7-11,PMC1421383,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1421383/pdf/,
https://doi.org/10.3390/jof9010126,PMC9861600,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9861600/pdf/,
https://doi.org/10.1186/s13071-016-1735-7,PMC4983014,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4983014/pdf/,
https://doi.org/10.1186/1471-2148-7-S1-S11,PMC1796605,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1796605/pdf/,
https://doi.org/10.1371/journal.pone.0273498,PMC9467320,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9467320/pdf/,
https://doi.org/10.3390/molecules27196768,PMC9573145,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9573145/pdf/,
https://doi.org/10.3897/zookeys.402.7360,PMC4023254,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4023254/pdf/,
https://doi.org/10.1371/journal.pone.0217506,PMC6594591,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6594591/pdf/,
https://doi.org/10.7717/peerj.7121,PMC6573857,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6573857/pdf/,
https://doi.org/10.1128/MRA.00024-21,PMC7936629,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7936629/pdf/,
https://doi.org/10.1186/1471-2148-8-45,PMC2268671,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2268671/pdf/,
https://doi.org/10.1212/NXI.0000000000000251,PMC4907805,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4907805/pdf/,
https://doi.org/10.15171/ijhpm.2017.81,PMC5890069,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5890069/pdf/,
https://doi.org/10.1038/srep43530,PMC5337984,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5337984/pdf/,
https://doi.org/10.1007/s00784-021-03887-8,PMC8443514,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8443514/pdf/,
https://doi.org/10.3201/eid1710.10452,PMC3310648,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3310648/pdf/,
https://doi.org/10.1038/s41586-022-04696-z,PMC9159948,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9159948/pdf/,
https://doi.org/10.1371/journal.ppat.1001110,PMC2940741,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2940741/pdf/,
https://doi.org/10.4102/jsava.v88i0.1397,PMC6138130,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6138130/pdf/,
https://doi.org/10.21037/tcr.2019.10.47,PMC8797689,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8797689/pdf/,
https://doi.org/10.1155/2018/5862571,PMC6327278,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6327278/pdf/,
https://doi.org/10.3389/fendo.2022.899503,PMC9218277,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9218277/pdf/,
https://doi.org/10.3389/fonc.2021.659048,PMC8019922,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8019922/pdf/,
https://doi.org/10.1186/2041-2223-3-10,PMC3488013,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3488013/pdf/,
https://doi.org/10.2147/IJN.S323831,PMC8487283,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8487283/pdf/,
https://doi.org/10.5665/sleep.5314,PMC4678342,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4678342/pdf/,
https://doi.org/10.1371/journal.pone.0035605,PMC3329456,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3329456/pdf/,
https://doi.org/10.3389/fgene.2021.714915,PMC8438327,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8438327/pdf/,
https://doi.org/10.1186/1476-4598-12-84,PMC3750824,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3750824/pdf/,
https://doi.org/10.1121/1.4901714,PMC4257958,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4257958/pdf/,
https://doi.org/10.3390/cells9061378,PMC7348867,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7348867/pdf/,
https://doi.org/10.3389/fmicb.2019.03111,PMC7002386,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7002386/pdf/,
https://doi.org/10.1002/fsn3.371,PMC5217880,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5217880/pdf/,
https://doi.org/10.1016/j.simyco.2014.09.005,PMC4255583,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4255583/pdf/,
https://doi.org/10.1051/parasite/2019069,PMC6884021,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6884021/pdf/,
https://doi.org/10.3390/s21217015,PMC8587319,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8587319/pdf/,
https://doi.org/10.1038/srep29236,PMC4941408,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4941408/pdf/,
https://doi.org/10.1158/2643-3230.BCD-21-0075,PMC9894575,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9894575/pdf/,
https://doi.org/10.1371/journal.pone.0164711,PMC5063378,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5063378/pdf/,
https://doi.org/10.1002/ece3.1435,PMC4485962,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4485962/pdf/,
https://doi.org/10.1073/pnas.2117312119,PMC8944929,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8944929/pdf/,
https://doi.org/10.3389/fneur.2021.704130,PMC8710480,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8710480/pdf/,
https://doi.org/10.1371/journal.pgen.1009752,PMC8407544,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8407544/pdf/,
https://doi.org/10.3390/s19081857,PMC6514647,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6514647/pdf/,
https://doi.org/10.5402/2011/314209,PMC3196961,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3196961/pdf/,
https://doi.org/10.3897/mycokeys.54.35018,PMC6579793,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6579793/pdf/,
https://doi.org/10.1016/j.yjsbx.2021.100049,PMC8233162,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8233162/pdf/,
https://doi.org/10.1038/nsmb.1967,PMC3059746,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3059746/pdf/,
https://doi.org/10.1186/s12938-022-00979-8,PMC8832738,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8832738/pdf/,
https://doi.org/10.1016/j.jhepr.2020.100119,PMC7364164,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7364164/pdf/,
https://doi.org/10.3389/fimmu.2022.1028785,PMC9757160,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9757160/pdf/,
https://doi.org/10.1093/nar/gku467,PMC4081084,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4081084/pdf/,
https://doi.org/10.1016/j.sjbs.2015.05.007,PMC5562384,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5562384/pdf/,
https://doi.org/10.3390/ijms20236011,PMC6928856,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6928856/pdf/,
https://doi.org/10.1186/1755-8794-2-5,PMC2644313,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2644313/pdf/,
https://doi.org/10.3390/ma14143935,PMC8307865,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8307865/pdf/,
https://doi.org/10.3389/fgene.2020.578002,PMC7667128,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7667128/pdf/,
https://doi.org/10.1155/2021/3904120,PMC7869414,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7869414/pdf/,
https://doi.org/10.3390/microorganisms9102100,PMC8538936,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8538936/pdf/,
https://doi.org/10.18632/oncotarget.17610,PMC5630300,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5630300/pdf/,
https://doi.org/10.1186/s12866-016-0835-z,PMC5028950,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5028950/pdf/,
https://doi.org/10.1007/s00018-022-04439-3,PMC9283133,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9283133/pdf/,
https://doi.org/10.3389/fgene.2022.1028081,PMC9748098,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9748098/pdf/,
https://doi.org/10.1080/2162402X.2019.1684713,PMC6959430,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6959430/pdf/,
https://doi.org/10.2174/1570159X19666210428114317,PMC9608235,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9608235/pdf/,
https://doi.org/10.7554/eLife.13288,PMC4878875,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4878875/pdf/,
https://doi.org/10.1186/1471-2377-12-81,PMC3492141,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3492141/pdf/,
https://doi.org/10.1172/jci.insight.153842,PMC8855816,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8855816/pdf/,
https://doi.org/10.1038/sdata.2017.177,PMC5735920,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5735920/pdf/,
https://doi.org/10.4102/sajr.v23i1.1730,PMC6837806,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6837806/pdf/,
https://doi.org/10.1007/s10741-021-10187-6,PMC8636791,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8636791/pdf/,
https://doi.org/10.1016/j.xgen.2021.100084,PMC9075703,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9075703/pdf/,
https://doi.org/10.1371/journal.pone.0201428,PMC6093642,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6093642/pdf/,
https://doi.org/10.5598/imafungus.2012.03.01.04,PMC3399100,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3399100/pdf/,
https://doi.org/10.1371/journal.pone.0078484,PMC3817210,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3817210/pdf/,
https://doi.org/10.3389/fpls.2016.01039,PMC4942478,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4942478/pdf/,
https://doi.org/10.1038/s41467-022-33576-3,PMC9734109,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9734109/pdf/,
https://doi.org/10.3390/v11111079,PMC6893796,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6893796/pdf/,
https://doi.org/10.3389/fphar.2019.01272,PMC6830131,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6830131/pdf/,
https://doi.org/10.12659/MSM.902971,PMC5580519,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5580519/pdf/,
https://doi.org/10.3390/v13061002,PMC8229995,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8229995/pdf/,
https://doi.org/10.1128/MRA.00058-21,PMC8210701,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8210701/pdf/,
https://doi.org/10.1186/s13073-021-00973-0,PMC8511862,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8511862/pdf/,
https://doi.org/10.1371/journal.pgen.1007146,PMC5774827,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5774827/pdf/,
https://doi.org/10.1111/eje.12640,PMC7753295,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7753295/pdf/,
https://doi.org/10.1158/2159-8290.CD-21-1671,PMC9437570,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9437570/pdf/,
https://doi.org/10.3390/ani11071885,PMC8300257,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8300257/pdf/,
https://doi.org/10.1128/genomeA.00731-16,PMC4966464,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4966464/pdf/,
https://doi.org/10.1177/11769343221095834,PMC9047794,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9047794/pdf/,
https://doi.org/10.1038/s41467-018-03433-3,PMC5840268,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5840268/pdf/,
https://doi.org/10.1111/opo.12887,PMC9291543,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9291543/pdf/,
https://doi.org/10.1371/journal.pone.0168169,PMC5156390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5156390/pdf/,
https://doi.org/10.31744/einstein_journal/2019ao4786,PMC6668731,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6668731/pdf/,
https://doi.org/10.7554/eLife.74437,PMC8830886,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8830886/pdf/,
https://doi.org/10.1172/jci.insight.140180,PMC7934930,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7934930/pdf/,
https://doi.org/10.1186/s13567-019-0708-1,PMC6854688,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6854688/pdf/,
https://doi.org/10.1128/MRA.01377-19,PMC6940301,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6940301/pdf/,
https://doi.org/10.1371/journal.pntd.0006505,PMC5997359,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5997359/pdf/,
https://doi.org/10.1264/jsme2.ME11306,PMC4036046,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4036046/pdf/,
https://doi.org/10.2147/VHRM.S105721,PMC5322811,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5322811/pdf/,
https://doi.org/10.1002/cam4.1590,PMC6089193,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6089193/pdf/,
https://doi.org/10.7150/ijbs.9438,PMC4183925,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4183925/pdf/,
https://doi.org/10.1038/s41467-020-14655-9,PMC7015928,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7015928/pdf/,
https://doi.org/10.1371/journal.pone.0073018,PMC3770644,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3770644/pdf/,
https://doi.org/10.3389/fmicb.2017.01851,PMC5626976,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5626976/pdf/,
https://doi.org/10.3748/wjg.v24.i36.4164,PMC6158483,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6158483/pdf/,
https://doi.org/10.1371/journal.pone.0229065,PMC7053757,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7053757/pdf/,
https://doi.org/10.1007/s00122-021-04014-7,PMC8942938,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8942938/pdf/,
https://doi.org/10.1126/sciadv.aat7052,PMC6154990,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6154990/pdf/,
